id,date,source,brand,product,text,label,clean_text
1380,2026-05-07,Twitter,Pulse,service,I went through Pulse's service today; the support looks decent. That is about it.,Neutral,went pulse service today support looks decent
577,2026-01-29,Comment,Nova,service,This version of the service from Nova is slow; the notifications is still a problem. It slowed everything down.,Negative,version service nova slow notifications problem slowed
907,2026-03-10,Twitter,Nova,dashboard,This version of the dashboard from Nova is slow; the refunds is still a problem. It honestly felt like a waste of time.,Negative,version dashboard nova slow refunds problem honestly felt like waste time
1388,2026-05-09,Review,Pulse,support team,The product page on Pulse seems decent! I did not notice anything major!??,Neutral,product page pulse decent did not notice major
1092,2026-04-02,Comment,Summit,website,Website from Summit is standard overall. That is about it. It looks fine for everyday use.,Neutral,website summit standard overall looks fine everyday use
944,2026-03-16,Comment,Nimbus,app,This version of the app from Nimbus is frustrating; the delivery is still a problem. I would not recommend it yet.,Negative,version app nimbus frustrating delivery problem not recommend
291,2025-12-26,Twitter,Nova,support team,"Honestly, the onboarding on Nova is simple. The overall flow feels smooth.",Positive,honestly onboarding nova simple overall flow feels smooth
1419,2026-05-12,Twitter,Vertex,website,Website from Vertex is decent overall. It felt pretty average overall. It looks fine for everyday use. honestly,Neutral,website vertex decent overall felt pretty average overall looks fine everyday use honestly
1019,2026-03-26,Review,Orbit,support team,I used Orbit's support team today; the feature list looks fine. It felt pretty average overall.,Neutral,used orbit support team today feature list looks fine felt pretty average overall
349,2026-01-04,Review,Orbit,checkout,"Orbit's checkout is clean when it comes to pricing. I would use it again. A couple of rough edges, still positive overall.",Positive,orbit checkout clean comes pricing use couple rough edges positive overall
568,2026-01-27,Review,Spark,pricing,"Pricing from Spark was unhelpful, especially the support! It slowed everything down! I had to refresh the page a few times!??",Negative,pricing spark unhelpful especially support slowed refresh page times
1413,2026-05-09,Twitter,Atlas,support team,Atlas's support team is basic for the dashboard. Nothing really stood out. Nothing major to flag. 🙃 #update,Positive,atlas support team basic dashboard really stood major flag update
1059,2026-03-30,Review,Zenith,delivery,The support on Zenith seems middle of the road. I did not notice anything major.!! #test (tweet),Neutral,support zenith middle road did not notice major test tweet
600,2026-02-02,Review,Nova,website,The pricing on Nova is confusing. The whole process felt annoying.,Negative,pricing nova confusing process felt annoying
459,2026-01-16,Twitter,Zenith,mobile app,"Honestly, the onboarding on Zenith is helpful. It saved me a lot of time.",Positive,honestly onboarding zenith helpful saved lot time
376,2026-01-08,Review,Spark,dashboard,The latest update from Spark feels solid. The response time part is solid. The experience felt worth it.,Positive,latest update spark feels solid response time solid experience felt worth
334,2026-01-02,Review,Nimbus,delivery,The latest update from Nimbus feels clean. The design part is clean. The experience felt worth it. (tweet),Positive,latest update nimbus feels clean design clean experience felt worth tweet
757,2026-02-19,Review,Vertex,order flow,I am frustrated by Vertex's order flow; the notifications feels glitchy. It honestly felt like a waste of time. #needsfixing,Negative,frustrated vertex order flow notifications feels glitchy honestly felt like waste time needsfixing
1324,2026-04-27,Review,Vertex,pricing,The site layout on Vertex seems standard. Nothing really stood out.,Neutral,site layout vertex standard really stood
712,2026-02-13,Comment,Nova,support team,This version of the support team from Nova is frustrating; the dashboard is still a problem. The whole process felt annoying.,Negative,version support team nova frustrating dashboard problem process felt annoying
1390,2026-05-06,Comment,Nova,support team,I used the support team from Nova for a bit and it felt acceptable. It felt pretty average overall. It looks fine for everyday use.,Neutral,used support team nova bit felt acceptable felt pretty average overall looks fine everyday use
567,2026-01-28,Review,Zenith,app,I was honestly a mess Zenith's app; the dashboard feels slow. It slowed everything down.,Negative,honestly mess zenith app dashboard feels slow slowed
329,2026-01-01,Review,Atlas,delivery,"Delivery from Atlas was solid, especially the onboarding. The overall flow feels smooth. fix this",Positive,delivery atlas solid especially onboarding overall flow feels smooth fix
319,2025-12-28,Comment,Summit,order flow,I absolutely love Summit's order flow; the pricing feels simple. I would use it again.,Positive,absolutely love summit order flow pricing feels simple use
1303,2026-04-28,Review,Summit,app,Summit's app is decent for the setup. It felt pretty average overall. ngl,Neutral,summit app decent setup felt pretty average overall ngl
953,2026-03-14,Review,Zenith,customer care,Zenith's customer care feels clunky around refunds! It honestly felt like a waste of time! #frustrated,Negative,zenith customer care feels clunky refunds honestly felt like waste time frustrated
13,2025-11-24,Review,Atlas,delivery,Atlas's delivery is simple when it comes to response time. I had no real complaints.,Positive,atlas delivery simple comes response time no real complaints
172,2025-12-14,Review,Atlas,product quality,The latest update from Atlas feels smooth. The response time part is smooth. I would use it again. (tweet),Positive,latest update atlas feels smooth response time smooth use tweet
261,2025-12-21,Twitter,Orbit,product quality,"Honestly, the app on Orbit is fast. I had no real complaints.",Positive,honestly app orbit fast no real complaints
820,2026-02-27,Review,Spark,app,The notifications on Spark is messy. It slowed everything down.,Negative,notifications spark messy slowed
1495,2026-05-19,Twitter,Nova,customer care,The dashboard on Nova seems okay. That is about it.,Neutral,dashboard nova okay
797,2026-02-26,Comment,Zenith,checkout,The pricing on Zenith is unhelpful! I still had to repeat myself twice!,Negative,pricing zenith unhelpful repeat twice
139,2025-12-06,Twitter,Zenith,app,Zenith's app keeps getting better. The pricing is easy. I would use it again.,Positive,zenith app keeps getting better pricing easy use
550,2026-01-24,Review,Spark,website,This version of the website from Spark is clunky; the pricing is still a problem. It honestly felt like a waste of time.,Negative,version website spark clunky pricing problem honestly felt like waste time
616,2026-02-05,Comment,Nova,mobile app,Nova's mobile app keeps causing problems. The pricing is buggy. I still had to repeat myself twice.! (tweet),Negative,nova mobile app keeps causing problems pricing buggy repeat twice tweet
846,2026-03-04,Comment,Zenith,app,This version of the app from Zenith is broken; the notifications is still a problem. I would not recommend it yet.,Negative,version app zenith broken notifications problem not recommend
778,2026-02-24,Review,Nova,mobile app,The delivery on Nova is clunky. It slowed everything down. #needsfixing,Negative,delivery nova clunky slowed needsfixing
559,2026-01-27,Twitter,Zenith,delivery,Zenith's delivery keeps causing problems. The pricing is glitchy. I still had to repeat myself twice. 😅,Negative,zenith delivery keeps causing problems pricing glitchy repeat twice
140,2025-12-10,Twitter,Nimbus,customer care,"I am impressed by Nimbus's customer care; the pricing feels simple! The overall flow feels smooth! Small issues, but nothing that ruined it!",Positive,impressed nimbus customer care pricing feels simple overall flow feels smooth small issues ruined
1310,2026-04-29,Review,Zenith,checkout,I tested Zenith's checkout today; the setup looks acceptable. That is about it. Nothing major to flag.,Neutral,tested zenith checkout today setup looks acceptable major flag
1024,2026-03-24,Review,Vertex,order flow,I used the order flow from Vertex for a bit and it felt middle of the road. It felt pretty average overall. :),Neutral,used order flow vertex bit felt middle road felt pretty average overall
